time,level,person_id,user_id,x,y,z,x_world,y_world,z_world,looking_at_robot,engaged,age
1624434570.095958,INFO,6348,-1,1.4170784950256348,-0.05880235135555267,1.4407448768615723,1.4018056392669678,-0.12168940901756287,1.4434881210327148,0.0,seen,child
1624434571.116181,INFO,6348,0,1.2564520835876465,-0.10925902426242828,1.4322490692138672,1.2564529180526733,-0.10924778133630753,1.4322490692138672,0.800000011920929,engaging,adult
1624434572.112002,INFO,6348,0,0.8443230390548706,0.34962770342826843,1.4598102569580078,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,engaging,adult
1624434573.11252,INFO,6348,0,0.8443230390548706,0.34962770342826843,1.4598102569580078,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,engaging,adult
1624434574.11205,INFO,6348,0,0.8443230390548706,0.34962770342826843,1.4598102569580078,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,engaging,adult
1624434575.112929,INFO,6348,0,0.8443230390548706,0.34962770342826843,1.4598102569580078,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,engaged,adult
1624434576.112981,INFO,6348,0,0.8443230390548706,0.34962770342826843,1.4598102569580078,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,engaged,adult
1624434577.123783,INFO,6348,0,0,0,0,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,disengaging,adult
1624434578.113048,INFO,6348,0,0,0,0,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,disengaging,adult
1624434579.112801,INFO,6348,0,0,0,0,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,disengaging,adult
1624434580.112649,INFO,6348,0,0,0,0,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,disengaging,adult
1624434581.112385,INFO,6348,0,0,0,0,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,disappearing,adult
1624434582.112951,INFO,6348,0,0,0,0,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,disappearing,adult
1624434583.112632,INFO,6348,0,0,0,0,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,disappearing,adult
1624434583.462318,INFO,6348,0,0,0,0,0.8443207740783691,0.3496333360671997,1.4598102569580078,0.0,lost,adult
1624434622.294107,INFO,6670,0,2.189108371734619,-1.241232991218567,1.4257175922393799,2.1891257762908936,-1.2412021160125732,1.4257175922393799,0.0,seen,adult
1624434623.154159,INFO,6670,0,1.947945237159729,-0.9235291481018066,1.449809193611145,1.947957992553711,-0.9235026240348816,1.449809193611145,0.6888889074325562,seen,adult
1624434624.114445,INFO,6670,0,1.1895138025283813,-0.5499550104141235,1.4164135456085205,1.1895211935043335,-0.5499386787414551,1.416413426399231,0.3333333134651184,engaging,adult
1624434625.112659,INFO,6670,0,0.7822306156158447,-0.5385652780532837,1.5661168098449707,0.7715047001838684,-0.4959130585193634,1.549153447151184,0.800000011920929,engaging,adult
1624434626.112357,INFO,6670,0,0.39475905895233154,-0.22277255356311798,1.310649037361145,0.3850744664669037,-0.22910787165164948,1.3129531145095825,0.0,engaging,adult
1624434627.113604,INFO,6670,0,0.39475905895233154,-0.22277255356311798,1.310649037361145,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,engaged,adult
1624434628.112125,INFO,6670,0,0.39475905895233154,-0.22277255356311798,1.310649037361145,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,engaged,adult
1624434629.112635,INFO,6670,0,0.39475905895233154,-0.22277255356311798,1.310649037361145,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,engaged,adult
1624434630.11261,INFO,6670,0,0,0,0,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,disengaging,adult
1624434631.113408,INFO,6670,0,0,0,0,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,disengaging,adult
1624434632.112454,INFO,6670,0,0,0,0,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,disengaging,adult
1624434633.263964,INFO,6670,0,0,0,0,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,disappearing,adult
1624434634.112566,INFO,6670,0,0,0,0,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,disappearing,adult
1624434635.112375,INFO,6670,0,0,0,0,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,disappearing,adult
1624434635.863216,INFO,6670,0,0,0,0,0.4023657441139221,-0.18128913640975952,1.3185083866119385,0.0,lost,adult
1624434640.615514,INFO,6937,-1,0.34268665313720703,-0.025403957813978195,1.5104331970214844,0.34268712997436523,-0.025397293269634247,1.5104330778121948,0.3777778148651123,seen,child
1624434641.612567,INFO,6937,-1,0.5340447425842285,0.05624131113290787,1.5616432428359985,0.534043550491333,0.056253138929605484,1.5616432428359985,0.0,seen,child
1624434642.612669,INFO,6937,-1,0.6498976349830627,0.03210731968283653,1.4719918966293335,0.5956872701644897,0.04820845276117325,1.4589110612869263,0.17777782678604126,seen,child
1624434643.613452,INFO,6937,-1,0.6498976349830627,0.03210731968283653,1.4719918966293335,0.6694703102111816,0.035088203847408295,1.4650845527648926,0.0,engaging,child
1624434644.613445,INFO,6937,-1,0.6498976349830627,0.03210731968283653,1.4719918966293335,0.7046492695808411,0.01610424742102623,1.478864312171936,0.0,engaging,child
1624434645.612955,INFO,6937,-1,0.6498976349830627,0.03210731968283653,1.4719918966293335,0.6328426003456116,0.03131227567791939,1.5787549018859863,0.0,engaging,child
1624434646.611845,INFO,6937,-1,0.6498976349830627,0.03210731968283653,1.4719918966293335,0.5629614591598511,-0.013233555480837822,1.1856298446655273,0.0,engaged,child
1624434647.613425,INFO,6937,-1,0.523017406463623,0.0018193665891885757,1.1908643245697021,0.5829448103904724,0.037338197231292725,1.5661554336547852,0.0,engaged,child
1624434648.612629,INFO,6937,-1,0.523017406463623,0.0018193665891885757,1.1908643245697021,0.5337857007980347,0.02470247447490692,1.465299367904663,0.0,engaged,child
1624434649.612039,INFO,6937,0,0.523017406463623,0.0018193665891885757,1.1908643245697021,0.5235732793807983,0.05670543015003204,1.5508406162261963,0.0,engaged,child
1624434650.613342,INFO,6937,0,0.523017406463623,0.0018193665891885757,1.1908643245697021,0.5235732793807983,0.05670543015003204,1.5508406162261963,0.0,engaged,child
1624434651.612206,INFO,6937,0,0.523017406463623,0.0018193665891885757,1.1908643245697021,0.5235732793807983,0.05670543015003204,1.5508406162261963,0.0,engaged,child
1624434652.612506,INFO,6937,0,0.523017406463623,0.0018193665891885757,1.1908643245697021,0.5235732793807983,0.05670543015003204,1.5508406162261963,0.0,engaged,child
1624434653.612529,INFO,6937,0,0.4087565243244171,0.4016627073287964,1.5550110340118408,0.46307802200317383,0.36834436655044556,1.5545827150344849,0.3777778148651123,engaged,child
1624434654.613191,INFO,6937,0,0.6484094262123108,0.39465993642807007,1.4923557043075562,0.6307331323623657,0.4094485640525818,1.4811443090438843,0.5333333015441895,engaged,child
1624434655.61209,INFO,6937,0,0.6484094262123108,0.39465993642807007,1.4923557043075562,0.6007195115089417,0.3997013568878174,1.4720655679702759,0.5333333015441895,engaged,child
1624434656.612216,INFO,6937,0,0.49497777223587036,0.12966984510421753,1.5295112133026123,0.4949749708175659,0.1296805888414383,1.5295112133026123,0.7333333492279053,engaged,child
1624434657.61332,INFO,6937,2925,0.3796936273574829,0.08122478425502777,1.485306739807129,0.43364131450653076,0.052758753299713135,1.4349828958511353,0.0,engaged,child
1624434658.613469,INFO,6937,2925,0.3796936273574829,0.08122478425502777,1.485306739807129,0.4251594543457031,0.0374075211584568,1.5210493803024292,0.7555555701255798,engaged,child
1624434659.659249,INFO,6937,2925,0.46711957454681396,0.0058827828615903854,1.5546226501464844,0.4671194851398468,0.005893748253583908,1.5546226501464844,0.0,engaged,child
1624434660.612569,INFO,6937,2925,0.46711957454681396,0.0058827828615903854,1.5546226501464844,0.42055732011795044,0.06963758915662766,1.5538651943206787,0.0,engaged,child
1624434661.613288,INFO,6937,2925,0.46711957454681396,0.0058827828615903854,1.5546226501464844,0.4482495188713074,0.005905302241444588,1.5782066583633423,0.0,engaged,child
