time,level,person_id,user_id,x,y,z,x_world,y_world,z_world,looking_at_robot,engaged,age
1625038891.780681,INFO,8419,-1,2.3338921070098877,-0.41376280784606934,1.5505471229553223,2.051224708557129,-0.5285996198654175,1.5505471229553223,0.0,seen,child
1625038892.723532,INFO,8419,-1,2.3338921070098877,-0.41376280784606934,1.5505471229553223,2.1043577194213867,-0.47505810856819153,1.583075761795044,0.0,seen,child
1625038893.673926,INFO,8419,0,2.3338921070098877,-0.41376280784606934,1.5505471229553223,2.1466410160064697,-0.5362493395805359,1.469306468963623,0.0,seen,child
1625038894.65732,INFO,8419,0,2.354954719543457,-0.39474767446517944,1.416576862335205,2.0704829692840576,-0.4765521287918091,1.4173599481582642,0.0,seen,child
1625038895.608853,INFO,8419,0,2.354954719543457,-0.39474767446517944,1.416576862335205,2.118150234222412,-0.522437334060669,1.439516305923462,0.0,seen,child
1625038896.608629,INFO,8419,0,2.354954719543457,-0.39474767446517944,1.416576862335205,2.1314022541046143,-0.5413520932197571,1.4217665195465088,0.0,seen,child
1625038897.61858,INFO,8419,0,2.227879285812378,-0.5976775884628296,1.5988221168518066,1.9376060962677002,-0.7079123258590698,1.5988221168518066,0.11111116409301758,seen,child
1625038898.609232,INFO,8419,0,2.2548468112945557,-0.6727424263954163,1.5598208904266357,1.9065979719161987,-0.7965654730796814,1.5939046144485474,0.0,seen,child
1625038899.61671,INFO,8419,0,2.3690621852874756,-0.6998026371002197,1.591947317123413,2.074390411376953,-0.8158591389656067,1.591947317123413,0.0,seen,child
1625038900.608794,INFO,8419,0,2.3690621852874756,-0.6998026371002197,1.591947317123413,2.1123976707458496,-0.8291897177696228,1.620121955871582,0.0,seen,child
1625038901.617317,INFO,8419,0,2.021960496902466,-0.222440704703331,1.6168737411499023,1.7475762367248535,-0.32438594102859497,1.6168736219406128,0.46666663885116577,seen,child
1625038902.618048,INFO,8419,0,2.211400032043457,0.651094377040863,1.615054726600647,1.9734184741973877,0.5404566526412964,1.615054726600647,0.0,seen,child
1625038903.70437,INFO,8419,0,2.7819952964782715,0.8463764786720276,1.6301367282867432,2.551689386367798,0.7116782665252686,1.6301367282867432,0.0,seen,child
1625038904.608461,INFO,8419,0,2.7819952964782715,0.8463764786720276,1.6301367282867432,2.551689386367798,0.7116782665252686,1.6301367282867432,0.0,seen,child
1625038905.60805,INFO,8419,0,0,0,0,2.551689386367798,0.7116782665252686,1.6301367282867432,0.0,disappearing,child
1625038906.614602,INFO,8419,0,0,0,0,2.551689386367798,0.7116782665252686,1.6301367282867432,0.0,disappearing,child
1625038907.685053,INFO,8419,0,0,0,0,2.551689386367798,0.7116782665252686,1.6301367282867432,0.0,disappearing,child
1625038908.250834,INFO,8419,0,0,0,0,2.551689386367798,0.7116782665252686,1.6301367282867432,0.0,lost,child
1625038936.467394,INFO,8908,-1,1.0544328689575195,-0.07961812615394592,1.5592145919799805,0.786876380443573,-0.14118008315563202,1.5592145919799805,0.0,seen,child
1625038937.520441,INFO,8908,0,1.4046664237976074,0.4313187003135681,1.516579508781433,1.1581909656524658,0.35464853048324585,1.516579508781433,0.0,seen,child
1625038938.567586,INFO,8908,0,1.4046664237976074,0.4313187003135681,1.516579508781433,1.1581909656524658,0.35464853048324585,1.516579508781433,0.0,seen,child
1625038939.608645,INFO,8908,0,0,0,0,1.1581909656524658,0.35464853048324585,1.516579508781433,0.0,disappearing,child
1625038940.608927,INFO,8908,0,0,0,0,1.1581909656524658,0.35464853048324585,1.516579508781433,0.0,disappearing,child
1625038941.608168,INFO,8908,0,0,0,0,1.1581909656524658,0.35464853048324585,1.516579508781433,0.0,disappearing,child
1625038942.245579,INFO,8908,0,0,0,0,1.1581909656524658,0.35464853048324585,1.516579508781433,0.0,lost,child
1625038960.229307,INFO,9155,-1,0.671570897102356,-1.552869439125061,1.5640655755996704,0.51692795753479,-1.5301111936569214,1.4937493801116943,0.0,seen,child
